date,ward_id,hotspots,hotspots_48h,pm25_coverage,pm25_mean,pm25_mean_7d,pm25_slope_7d,humidity_mean,humidity_7d,humidity_trend_7d,temp_max,wind_max,precipitation_sum,days_since_rain,green_cover_pct,market_flag,income_ord,festival_window,doy_sin,doy_cos,burn_day,split_year
2022-11-29,hadapsar,0,0.0,1.0,54.54583333333333,65.43154761904762,2.412499999999999,55,58.42857142857143,2.2857142857142856,30.5,11.8,0.0,39,12,1,1,0,-0.5267547528105542,0.8500173118187018,0,2022
2022-11-30,hadapsar,0,0.0,1.0,51.800000000000004,65.4702380952381,0.03869047619047551,53,59.0,0.5714285714285714,29.3,11.2,0.0,40,12,1,1,0,-0.5120551783114646,0.8589525565270845,0,2022
2022-12-01,hadapsar,0,0.0,1.0,45.800000000000004,64.90654761904763,-0.5636904761904761,46,59.0,0.0,28.8,10.8,0.0,41,12,1,1,0,-0.4972040784469378,0.8676336233547726,0,2022
2022-12-02,hadapsar,0,0.0,1.0,66.075,62.94226190476191,-1.9642857142857142,51,57.714285714285715,-1.2857142857142858,30.0,9.4,0.0,42,12,1,1,0,-0.4822058478963526,0.8760579434344281,0,2022
2022-12-03,hadapsar,0,0.0,1.0,87.325,64.02619047619048,1.0839285714285711,58,56.714285714285715,-1.0,30.9,8.5,0.0,43,12,1,1,0,-0.46706492487743034,0.8842230238742036,0,2022
2022-12-04,hadapsar,0,1.0,1.0,84.7625,65.86904761904762,1.8428571428571436,69,56.0,-0.7142857142857143,30.0,13.0,0.0,44,12,1,1,0,-0.451785789832884,0.8921264484954345,1,2022
2022-12-05,hadapsar,1,1.0,1.0,76.45833333333333,64.60238095238095,-1.2666666666666657,66,56.42857142857143,0.42857142857142855,29.7,12.1,0.0,45,12,1,1,0,-0.4363729641045924,0.8997658785476209,1,2022
2022-12-06,hadapsar,0,0.0,1.0,68.6125,66.68095238095239,2.0785714285714283,59,56.857142857142854,0.42857142857142855,30.0,12.9,0.0,46,12,1,1,0,-0.42083100859565564,0.9071390534005044,0,2022
2022-12-07,hadapsar,0,0.0,1.0,62.699999999999996,68.69047619047619,2.00952380952381,59,57.42857142857143,0.5714285714285714,29.9,12.2,0.0,47,12,1,1,0,-0.4051645224207563,0.9142437912130223,0,2022
2022-12-08,hadapsar,0,0.0,1.0,74.49166666666666,70.24761904761905,1.5571428571428558,59,58.285714285714285,0.8571428571428571,29.2,10.5,0.0,48,12,1,1,0,-0.3893781415452015,0.9210779895789526,0,2022
2022-12-09,hadapsar,0,0.0,1.0,38.46666666666667,74.34642857142856,4.098809523809522,45,60.142857142857146,1.8571428571428572,27.9,14.8,0.0,49,12,1,1,0,-0.37347653741307074,0.9276396261490467,0,2022
2022-12-10,hadapsar,0,0.0,1.0,34.920833333333334,70.40238095238095,-3.9440476190476192,44,59.285714285714285,-0.8571428571428571,29.0,8.6,0.0,50,12,1,1,0,-0.3574644155648614,0.9339267592294762,0,2022
2022-12-11,hadapsar,0,0.0,1.0,35.270833333333336,62.916071428571435,-7.486309523809524,60,57.285714285714285,-2.0,29.5,16.9,0.1,51,12,1,1,0,-0.34134651424503615,0.9399375283564133,0,2022
2022-12-12,hadapsar,0,0.0,1.0,22.233333333333334,55.845833333333324,-7.070238095238095,74,56.0,-1.2857142857142858,28.3,16.7,0.2,52,12,1,1,0,-0.3251276029999093,0.9456701548465688,0,2022
2022-12-13,hadapsar,0,1.0,1.0,12.0625,48.09940476190476,-7.746428571428571,76,57.142857142857146,1.1428571428571428,27.8,22.3,0.2,53,12,1,1,0,-0.30881248126625377,0.9511229423235357,1,2022
2022-12-14,hadapsar,1,1.0,1.0,0.8083333333333332,40.020833333333336,-8.078571428571427,69,59.57142857142857,2.4285714285714284,29.5,20.0,0.0,54,12,1,1,0,-0.29240597695107734,0.9562942772197719,1,2022
2022-12-15,hadapsar,0,0.0,1.0,0.7166666666666667,31.17916666666667,-8.841666666666667,67,61.0,1.4285714285714286,29.2,15.5,0.0,55,12,1,1,0,-0.27591294500296043,0.9611826292540837,0,2022
2022-12-16,hadapsar,0,0.0,1.0,21.8875,20.639880952380956,-10.539285714285713,63,62.142857142857146,1.1428571428571428,30.8,10.5,0.0,56,12,1,1,0,-0.2593382659754056,0.9657865518844574,0,2022
2022-12-17,hadapsar,0,0.0,1.0,35.5625,18.271428571428572,-2.368452380952381,61,64.71428571428571,2.5714285714285716,30.0,13.0,0.0,57,12,1,1,0,-0.2426868445825954,0.9701046827361175,0,2022
2022-12-18,hadapsar,0,0.0,1.0,32.949999999999996,18.36309523809524,0.09166666666666654,56,67.14285714285714,2.4285714285714284,30.7,11.5,0.0,58,12,1,1,0,-0.22596360824801906,0.974135744004672,0,2022
2022-12-19,hadapsar,0,0.0,1.0,26.849999999999998,18.03154761904762,-0.33154761904762,52,66.57142857142857,-0.5714285714285714,29.6,10.5,0.0,59,12,1,1,0,-0.20917350564635637,0.9778785428342386,0,2022
2022-12-20,hadapsar,0,0.0,1.0,34.34166666666667,18.69107142857143,0.6595238095238091,46,63.42857142857143,-3.142857142857143,30.1,12.7,0.0,60,12,1,1,0,-0.19232150523909483,0.9813319716704275,0,2022
2022-12-21,hadapsar,0,0.0,1.0,43.37083333333334,21.873809523809523,3.1827380952380957,44,59.142857142857146,-4.285714285714286,30.6,8.6,0.0,61,12,1,1,0,-0.17541259380427843,0.9844950085880858,0,2022
2022-12-22,hadapsar,0,0.0,1.0,52.48333333333333,27.95416666666667,6.080357142857144,48,55.57142857142857,-3.5714285714285716,30.5,9.0,0.0,62,12,1,1,0,-0.15845177496083632,0.9873667175937016,0,2022
2022-12-23,hadapsar,0,0.0,1.0,61.0,35.34940476190476,7.395238095238094,51,52.857142857142854,-2.7142857142857144,30.9,11.6,0.0,63,12,1,1,0,-0.14144406768794202,0.9899462489023779,0,2022
2022-12-24,hadapsar,0,0.0,1.0,55.17083333333333,40.93690476190476,5.5874999999999995,48,51.142857142857146,-1.7142857142857142,30.7,13.0,0.0,64,12,1,1,0,-0.12439450483979998,0.9922328391893008,0,2022
2022-12-25,hadapsar,0,0.0,1.0,51.99583333333334,43.73809523809524,2.801190476190475,44,49.285714285714285,-1.8571428571428572,30.5,12.7,0.0,65,12,1,1,0,-0.10730813165636247,0.9942258118156161,0,2022
2022-12-26,hadapsar,0,0.0,1.0,54.166666666666664,46.45892857142858,2.7208333333333345,50,47.57142857142857,-1.7142857142857142,30.6,15.5,0.0,66,12,1,1,0,-0.09019000427034513,0.9959245770286599,0,2022
2022-12-27,hadapsar,0,0.0,1.0,52.833333333333336,50.36130952380952,3.9023809523809523,56,47.285714285714285,-0.2857142857142857,31.1,10.9,0.0,67,12,1,1,0,-0.07304518821104743,0.9973286321364752,0,2022
2022-12-28,hadapsar,0,0.0,1.0,53.11666666666667,53.0029761904762,2.6416666666666666,53,48.714285714285715,1.4285714285714286,30.9,11.7,0.0,68,12,1,1,0,-0.05587875690537313,0.9984375616565666,0,2022
2022-12-29,hadapsar,0,0.0,1.0,51.699999999999996,54.39523809523809,1.3922619047619043,50,50.0,1.2857142857142858,30.6,10.2,0.0,69,12,1,1,0,-0.03869579017652689,0.9992510374388481,0,2022
2022-12-30,hadapsar,0,0.0,1.0,56.050000000000004,54.28333333333334,-0.11190476190476163,48,50.285714285714285,0.2857142857142857,30.3,14.8,0.0,70,12,1,1,0,-0.021501372740813793,0.999768818762748,0,2022
2022-12-31,hadapsar,0,0.0,1.0,59.05416666666667,53.57619047619048,-0.7071428571428565,51,49.857142857142854,-0.42857142857142855,30.4,13.4,0.0,71,12,1,1,0,-0.004300592702981974,0.9999907524084426,0,2022
2023-01-01,hadapsar,0,0.0,1.0,58.13333333333333,54.13095238095237,0.5547619047619057,54,50.285714285714285,0.42857142857142855,30.3,10.5,0.0,72,12,1,1,0,0.017201575418260506,0.9998520419557735,0,2023
2023-01-02,hadapsar,0,0.0,1.0,50.59166666666667,55.007738095238096,0.8767857142857137,52,51.714285714285715,1.4285714285714286,29.9,8.9,0.0,73,12,1,1,0,0.03439806061360801,0.9994082116062598,0,2023
2023-01-03,hadapsar,0,0.0,1.0,58.958333333333336,54.49702380952381,-0.5107142857142851,52,52.0,0.2857142857142857,30.4,13.7,0.0,74,12,1,1,0,0.051584366869408364,0.9986686402879997,0,2023
2023-01-04,hadapsar,0,0.0,1.0,62.375,55.3720238095238,0.875,59,51.42857142857143,-0.5714285714285714,29.8,11.3,0.0,75,12,1,1,0,0.06875540848113941,0.9976335468520451,0,2023
2023-01-05,hadapsar,0,0.0,1.0,59.4125,56.69464285714285,1.3226190476190476,59,52.285714285714285,0.8571428571428571,29.3,14.3,0.0,76,12,1,1,0,0.08590610426133272,0.9963032375991965,0,2023
2023-01-06,hadapsar,0,0.0,1.0,41.170833333333334,57.79642857142857,1.101785714285715,61,53.57142857142857,1.2857142857142858,28.7,18.3,0.0,77,12,1,1,0,0.10303137904317879,0.9946781061893646,0,2023
2023-01-07,hadapsar,0,0.0,1.0,86.4375,55.670833333333334,-2.1255952380952388,66,55.42857142857143,1.8571428571428572,28.1,15.9,0.0,78,12,1,1,0,0.1201261651823505,0.9927586335250793,0,2023
2023-01-08,hadapsar,0,0.0,1.0,59.5875,59.58273809523809,3.9119047619047618,56,57.57142857142857,2.142857142857143,27.3,9.7,0.0,79,12,1,1,0,0.13718540405660057,0.9905453876091833,0,2023
2023-01-09,hadapsar,0,0.0,1.0,35.449999999999996,59.790476190476184,0.2077380952380951,40,57.857142857142854,0.2857142857142857,27.5,9.8,0.0,80,12,1,1,0,0.1542040475626894,0.988039023376751,0,2023
2023-01-10,hadapsar,0,0.0,1.0,39.84166666666667,57.62738095238095,-2.163095238095239,35,56.142857142857146,-1.7142857142857142,28.5,11.3,0.0,81,12,1,1,0,0.17117705961019986,0.985240282501282,0,2023
2023-01-11,hadapsar,0,0.0,1.0,48.0,54.896428571428565,-2.730952380952381,38,53.714285714285715,-2.4285714285714284,30.0,12.2,0.0,82,12,1,1,0,0.18809941761179758,0.9821499931752291,0,2023
2023-01-12,hadapsar,0,0.0,1.0,55.55833333333334,52.84285714285714,-2.0535714285714284,40,50.714285714285715,-3.0,29.7,13.4,0.0,83,12,1,1,0,0.20496611396949532,0.9787690698649216,0,2023
2023-01-13,hadapsar,0,0.0,1.0,43.36666666666667,52.29226190476191,-0.5505952380952378,58,48.0,-2.7142857142857144,29.3,13.4,0.0,84,12,1,1,0,0.22177215755648186,0.975098513039961,0,2023
2023-01-14,hadapsar,0,0.0,1.0,52.637499999999996,52.60595238095238,0.31369047619047613,63,47.57142857142857,-0.42857142857142855,30.1,16.3,0.0,85,12,1,1,0,0.23851257519407648,0.9711394088771653,0,2023
2023-01-15,hadapsar,0,1.0,1.0,55.9375,47.77738095238095,-4.828571428571429,54,47.142857142857146,-0.42857142857142855,30.8,14.1,0.0,86,12,1,1,0,0.2551824131233728,0.9668929289391521,1,2023
2023-01-16,hadapsar,1,1.0,1.0,54.625,47.25595238095239,-0.5214285714285712,51,46.857142857142854,-0.2857142857142857,31.4,16.2,0.0,87,12,1,1,0,0.2717767384711357,0.9623603298276545,1,2023
2023-01-17,hadapsar,0,0.0,1.0,63.550000000000004,49.9952380952381,2.7392857142857148,52,48.42857142857143,1.5714285714285714,30.7,11.3,0.0,88,12,1,1,0,0.2882906407095177,0.9575429528116719,0,2023
2023-01-18,hadapsar,0,0.0,1.0,66.97500000000001,53.38214285714286,3.3869047619047623,45,50.857142857142854,2.4285714285714284,30.6,13.7,0.0,89,12,1,1,0,0.3047192331091634,0.9524422234305676,0,2023
2023-01-19,hadapsar,0,0.0,1.0,80.1875,56.09285714285714,2.7107142857142867,40,51.857142857142854,1.0,31.0,12.0,0.0,90,12,1,1,0,0.321057654185271,0.9470596510722283,0,2023
2023-01-20,hadapsar,0,0.0,1.0,78.58333333333333,59.61130952380953,3.51845238095238,43,51.857142857142854,0.0,30.6,15.4,0.0,91,12,1,1,0,0.3373010691361842,0.9413968285264122,0,2023
2023-01-21,hadapsar,0,0.0,1.0,62.708333333333336,64.64226190476191,5.03095238095238,45,49.714285714285715,-2.142857142857143,29.9,14.4,0.0,92,12,1,1,0,0.3534446712740877,0.9354554315134164,0,2023
2023-01-22,hadapsar,0,0.0,1.0,58.574999999999996,66.08095238095238,1.438690476190477,45,47.142857142857146,-2.5714285714285716,30.2,17.4,0.0,93,12,1,1,0,0.3694836834473831,0.9292372181882051,0,2023
2023-01-23,hadapsar,0,0.0,1.0,57.03333333333333,66.4577380952381,0.37678571428571367,49,45.857142857142854,-1.2857142857142858,29.9,13.7,0.0,94,12,1,1,0,0.38541335945432564,0.9227440286201427,0,2023
2023-01-24,hadapsar,0,0.0,1.0,65.9625,66.80178571428571,0.34404761904761877,57,45.57142857142857,-0.2857142857142857,31.3,17.4,0.0,95,12,1,1,0,0.4012289854475009,0.9159777842484877,0,2023
2023-01-25,hadapsar,0,0.0,1.0,72.94166666666666,67.14642857142857,0.34464285714285736,57,46.285714285714285,0.7142857142857143,29.4,14.0,0.4,96,12,1,1,0,0.4169258813287287,0.908940487313808,0,2023
2023-01-26,hadapsar,0,0.0,1.0,64.54166666666667,67.99880952380951,0.8523809523809506,57,48.0,1.7142857142857142,29.5,14.5,0.6,97,12,1,1,0,0.4324994021339788,0.901634220265486,0,2023
2023-01-27,hadapsar,0,0.0,1.0,45.104166666666664,65.76369047619048,-2.235119047619047,50,50.42857142857143,2.4285714285714284,30.9,15.3,0.0,98,12,1,1,0,0.44794493940789115,0.8940611451454876,0,2023
2023-01-28,hadapsar,0,0.0,1.0,32.329166666666666,60.98095238095238,-4.782738095238095,40,51.42857142857143,1.0,31.0,18.1,0.0,99,12,1,1,0,0.4632579225674917,0.88622350294858,0,2023
2023-01-29,hadapsar,0,0.0,1.0,48.62916666666666,56.64107142857143,-4.339880952380953,57,50.714285714285715,-0.7142857142857143,31.3,18.4,0.0,100,12,1,1,0,0.4784338202547012,0.8781236129591848,0,2023
2023-01-30,hadapsar,0,0.0,1.0,48.137499999999996,55.220238095238095,-1.4208333333333332,63,52.42857142857143,1.7142857142857142,30.6,11.8,0.0,101,12,1,1,0,0.49346814167723735,0.8697638720650646,0,2023
2023-01-31,hadapsar,0,0.0,1.0,50.354166666666664,53.94940476190476,-1.2708333333333337,55,54.42857142857143,2.0,30.1,15.3,0.0,102,12,1,1,0,0.5083564379375122,0.8611467540480452,0,2023
2023-02-01,hadapsar,0,0.0,1.0,54.44583333333333,51.71964285714286,-2.2297619047619057,56,54.142857142857146,-0.2857142857142857,28.9,17.1,0.0,103,12,1,1,0,0.5230943033491326,0.8522748088519838,0,2023
2023-02-02,hadapsar,0,0.0,1.0,50.00833333333333,49.077380952380956,-2.6422619047619045,52,54.0,-0.14285714285714285,30.2,17.0,0.0,104,12,1,1,0,0.5376773767406141,0.8431506618282,0,2023
2023-02-03,hadapsar,0,0.0,1.0,38.0625,47.00119047619047,-2.076190476190477,44,53.285714285714285,-0.7142857142857143,29.8,14.1,0.0,105,12,1,1,0,0.5521013427459208,0.8337770129585915,0,2023
2023-02-04,hadapsar,0,0.0,1.0,42.18333333333333,45.99523809523809,-1.0059523809523807,40,52.42857142857143,-0.8571428571428571,30.9,9.5,0.0,106,12,1,1,0,0.5663619330814524,0.8241566360566663,0,2023
2023-02-05,hadapsar,0,0.0,1.0,48.30833333333334,47.40297619047619,1.407738095238095,39,52.42857142857143,0.0,31.9,12.0,0.0,107,12,1,1,0,0.580454927809098,0.8142923779467267,0,2023
2023-02-06,hadapsar,0,0.0,1.0,64.11666666666666,47.357142857142854,-0.04583333333333225,39,49.857142857142854,-2.5714285714285716,32.8,15.5,0.0,108,12,1,1,0,0.5943761565849831,0.804187157621448,0,2023
2023-02-07,hadapsar,0,0.0,1.0,58.708333333333336,49.63988095238095,2.282738095238095,39,46.42857142857143,-3.4285714285714284,32.0,12.7,0.0,109,12,1,1,0,0.6081214998935418,0.7938439653781019,0,2023
2023-02-08,hadapsar,0,0.0,1.0,48.51666666666667,50.83333333333333,1.1934523809523816,38,44.142857142857146,-2.2857142857142856,32.1,10.7,0.0,110,12,1,1,0,0.6216868902665479,0.7832658619336791,0,2023
2023-02-09,hadapsar,0,0.0,1.0,34.87083333333333,49.98630952380952,-0.8470238095238086,34,41.57142857142857,-2.5714285714285716,33.4,9.1,0.0,111,12,1,1,0,0.6350683134867438,0.7724559775191742,0,2023
2023-02-10,hadapsar,0,0.0,1.0,49.49166666666667,47.82380952380952,-2.1625000000000005,29,39.0,-2.5714285714285716,33.5,14.7,0.0,112,12,1,1,0,0.6482618097757122,0.7614175109532997,0,2023
2023-02-11,hadapsar,0,0.0,1.0,46.00833333333333,49.45654761904762,1.6327380952380952,27,36.857142857142854,-2.142857142857143,33.9,12.9,0.0,113,12,1,1,0,0.6612634749656386,0.7501537286959042,0,2023
2023-02-12,hadapsar,0,0.0,1.0,31.108333333333334,50.00297619047619,0.5464285714285718,27,35.0,-1.8571428571428572,33.5,12.5,0.0,114,12,1,1,0,0.6740694616546161,0.7386679638813748,0,2023
2023-02-13,hadapsar,0,0.0,1.0,18.841666666666665,47.545833333333334,-2.4571428571428577,30,33.285714285714285,-1.7142857142857142,32.7,15.2,0.0,115,12,1,1,0,0.6866759803451553,0.726963615332308,0,2023
2023-02-14,hadapsar,0,0.0,1.0,25.21666666666667,41.077976190476186,-6.467857142857142,28,32.0,-1.2857142857142858,32.4,11.9,0.0,116,12,1,1,0,0.6990793005655562,0.7150441465537444,0,2023
2023-02-15,hadapsar,0,0.0,1.0,24.620833333333334,36.29345238095238,-4.78452380952381,21,30.428571428571427,-1.5714285714285714,33.3,12.5,0.0,117,12,1,1,0,0.7112757519738152,0.7029130847082615,0,2023
2023-02-16,hadapsar,0,0.0,1.0,19.895833333333332,32.87976190476191,-3.413690476190477,24,28.0,-2.4285714285714284,34.9,19.3,0.0,118,12,1,1,0,0.7232617254437388,0.6905740195722293,0,2023
2023-02-17,hadapsar,0,0.0,1.0,24.045833333333334,30.74047619047619,-2.139285714285714,24,26.571428571428573,-1.4285714285714286,34.7,16.5,0.0,119,12,1,1,0,0.7350336741329413,0.6780306024735382,0,2023
2023-02-18,hadapsar,0,0.0,1.0,21.900000000000002,27.105357142857144,-3.6351190476190474,23,25.857142857142858,-0.7142857142857143,34.0,12.5,0.0,120,12,1,1,0,0.746588114532413,0.6652865452111116,0,2023
2023-02-19,hadapsar,0,0.0,1.0,27.59166666666667,23.661309523809525,-3.444047619047619,26,25.285714285714285,-0.5714285714285714,33.6,16.9,0.0,121,12,1,1,0,0.7579216274973472,0.6523456189565257,0,2023
2023-02-20,hadapsar,0,0.0,1.0,38.9,23.15892857142857,-0.5023809523809523,29,25.142857142857142,-0.14285714285714285,34.1,13.3,0.0,122,12,1,1,0,0.7690308592589181,0.6392116531380588,0,2023
2023-02-21,hadapsar,0,0.0,1.0,66.77083333333333,26.02440476190476,2.8654761904761905,29,25.0,-0.14285714285714285,35.0,14.6,0.0,123,12,1,1,0,0.7799125224167177,0.6258885343075018,0,2023
2023-02-22,hadapsar,0,0.0,1.0,44.012499999999996,31.960714285714285,5.9363095238095225,27,25.142857142857142,0.14285714285714285,34.7,11.9,0.0,124,12,1,1,0,0.7905633969115482,0.612380204990065,0,2023
2023-02-23,hadapsar,0,0.0,1.0,42.800000000000004,34.73095238095238,2.7702380952380947,28,26.0,0.8571428571428571,34.7,14.5,0.0,125,12,1,1,0,0.8009803309782905,0.5986906625177214,0,2023
2023-02-24,hadapsar,0,0.0,1.0,46.1625,38.0029761904762,3.27202380952381,24,26.571428571428573,0.5714285714285714,34.6,17.2,0.0,126,12,1,1,0,0.8111602420785621,0.5848239578463322,0,2023
2023-02-25,hadapsar,0,0.0,1.0,48.06666666666666,41.1625,3.1595238095238094,22,26.571428571428573,0.0,34.1,12.6,0.0,127,12,1,1,0,0.8211001178128892,0.5707841943569036,0,2023
2023-02-26,hadapsar,0,0.0,1.0,41.625,44.90059523809524,3.7380952380952372,22,26.428571428571427,-0.14285714285714285,34.4,13.4,0.0,128,12,1,1,0,0.8307970168121247,0.5565755266413303,0,2023
2023-02-27,hadapsar,0,0.0,1.0,46.12916666666666,46.90535714285714,2.0047619047619043,23,25.857142857142858,-0.5714285714285714,35.3,22.1,0.0,129,12,1,1,0,0.8402480696078469,0.5422021592729844,0,2023
2023-02-28,hadapsar,0,0.0,1.0,55.78333333333333,47.93809523809524,1.032738095238095,23,25.0,-0.8571428571428571,35.3,19.7,0.0,130,12,1,1,0,0.8494504794814806,0.527668345562516,0,2023
2023-03-01,hadapsar,0,0.0,1.0,56.12916666666666,46.368452380952384,-1.5696428571428567,22,24.142857142857142,-0.8571428571428571,33.8,14.0,0.0,131,12,1,1,0,0.8584015232918917,0.512978386299228,0,2023
2023-03-02,hadapsar,0,0.0,1.0,48.1,48.09940476190476,1.730952380952381,27,23.428571428571427,-0.7142857142857143,34.2,15.7,0.0,132,12,1,1,0,0.8670985522812081,0.4981366284784055,0,2023
2023-03-03,hadapsar,0,0.0,1.0,52.42083333333333,48.85654761904762,0.7571428571428568,27,23.285714285714285,-0.14285714285714285,34.4,16.6,0.0,133,12,1,1,0,0.8755389928586302,0.4831474640149687,0,2023
2023-03-04,hadapsar,0,2.0,1.0,66.20833333333333,49.75059523809524,0.894047619047618,27,23.714285714285715,0.42857142857142855,35.6,16.5,0.0,134,12,1,1,0,0.8837203473619977,0.4680153284438345,1,2023
2023-03-05,hadapsar,2,2.0,1.0,74.05833333333334,52.342261904761905,2.5916666666666663,27,24.428571428571427,0.7142857142857143,35.5,14.9,0.0,135,12,1,1,0,0.8916401947968874,0.45274469960737107,1,2023
2023-03-06,hadapsar,0,0.0,1.0,50.88333333333333,56.97559523809524,4.633333333333334,42,25.142857142857142,0.7142857142857143,34.4,23.1,1.8,0,12,1,1,0,0.8992961915530253,0.4373400963303323,0,2023
2023-03-07,hadapsar,0,0.0,1.0,50.354166666666664,57.654761904761905,0.6791666666666671,52,27.857142857142858,2.7142857142857144,29.0,15.3,0.6,1,12,1,1,1,0.9066860720977985,0.4218060770826634,0,2023
2023-03-08,hadapsar,0,0.0,1.0,46.85,56.87916666666666,-0.7755952380952381,45,32.0,4.142857142857143,31.9,13.5,0.0,2,12,1,1,1,0.9138076496466615,0.4061472386305789,0,2023
2023-03-09,hadapsar,0,0.0,1.0,39.574999999999996,55.55357142857142,-1.3255952380952374,36,35.285714285714285,3.2857142857142856,32.6,15.8,0.0,3,12,1,1,1,0.9206588168102428,0.3903682146763026,0,2023
2023-03-10,hadapsar,0,0.0,1.0,49.10833333333333,54.33571428571429,-1.2178571428571436,33,36.57142857142857,1.2857142857142858,32.9,13.8,0.0,4,12,1,1,1,0.9272375462179537,0.374473674486883,0,2023
2023-03-11,hadapsar,0,0.0,1.0,43.56666666666666,53.8625,-0.4732142857142857,31,37.42857142857143,0.8571428571428571,34.1,18.0,0.0,5,12,1,1,1,0.9335418911179212,0.35846832151248087,0,2023
2023-03-12,hadapsar,0,0.0,1.0,62.416666666666664,50.62797619047619,-3.2345238095238096,30,38.0,0.5714285714285714,34.4,16.4,0.0,6,12,1,1,1,0.9395699859530622,0.342356891994542,0,2023
2023-03-13,hadapsar,0,0.0,1.0,52.9625,48.96488095238095,-1.663095238095239,34,38.42857142857143,0.42857142857142855,34.5,13.3,0.0,7,12,1,1,1,0.945320046913132,0.3261441535642696,0,2023
2023-03-14,hadapsar,0,0.0,1.0,62.22083333333333,49.26190476190476,0.2970238095238094,35,37.285714285714285,-1.1428571428571428,34.6,16.8,0.0,8,12,1,1,0,0.9507903724625832,0.3098349038318025,0,2023
2023-03-15,hadapsar,0,0.0,1.0,59.416666666666664,50.957142857142856,1.6952380952380952,40,34.857142857142854,-2.4285714285714284,32.7,17.3,0.0,9,12,1,1,0,0.9559793438440766,0.2934339689665273,0,2023
2023-03-16,hadapsar,0,0.0,1.0,58.020833333333336,52.75238095238095,1.7952380952380946,61,34.142857142857146,-0.7142857142857143,31.6,21.6,7.8,0,12,1,1,0,0.9608854255574977,0.27694620226893646,0,2023
2023-03-17,hadapsar,0,0.0,1.0,58.07083333333333,55.387499999999996,2.6351190476190487,60,37.714285714285715,3.5714285714285716,30.7,16.9,0.0,1,12,1,1,0,0.9655071658143364,0.2603764827344581,0,2023
2023-03-18,hadapsar,0,0.0,1.0,59.449999999999996,56.667857142857144,1.2803571428571436,57,41.57142857142857,3.857142857142857,31.0,18.9,0.0,2,12,1,1,0,0.969843196967294,0.24372971360968387,0,2023
2023-03-19,hadapsar,0,0.0,1.0,41.237500000000004,58.93690476190476,2.269047619047619,55,45.285714285714285,3.7142857142857144,31.2,23.8,0.0,3,12,1,1,0,0.9738922359149924,0.22701082094141847,0,2023
2023-03-20,hadapsar,0,0.0,1.0,20.104166666666668,55.91130952380952,-3.0255952380952373,56,48.857142857142854,3.5714285714285716,30.3,19.3,0.0,4,12,1,1,0,0.9776530844816641,0.2102247521189836,0,2023
2023-03-21,hadapsar,0,0.0,1.0,18.775000000000002,51.217261904761905,-4.694047619047619,56,52.0,3.142857142857143,30.3,18.4,0.2,5,12,1,1,0,0.981124629771712,0.19337647441020586,0,2023
2023-03-22,hadapsar,0,0.0,1.0,23.1875,45.010714285714286,-6.206547619047618,56,55.0,3.0,30.6,19.8,0.0,6,12,1,1,0,0.984305844499033,0.17647097349152166,0,2023
2023-03-23,hadapsar,0,0.0,1.0,25.974999999999998,39.83511904761905,-5.175595238095238,58,57.285714285714285,2.2857142857142856,31.6,20.9,0.0,7,12,1,1,0,0.9871957872910085,0.15951325197263655,0,2023
2023-03-24,hadapsar,0,0.0,1.0,24.766666666666666,35.25714285714286,-4.577976190476191,51,56.857142857142854,-0.42857142857142855,33.6,22.7,0.0,8,12,1,1,0,0.9897936029670716,0.14250832791617088,0,2023
2023-03-25,hadapsar,0,0.0,1.0,25.0,30.499404761904763,-4.757738095238095,48,55.57142857142857,-1.2857142857142858,34.0,22.0,0.0,9,12,1,1,0,0.992098522791769,0.12546123335273648,0,2023
2023-03-26,hadapsar,0,0.0,1.0,31.6375,25.57797619047619,-4.921428571428571,44,54.285714285714285,-1.2857142857142858,33.4,19.9,0.0,10,12,1,1,0,0.9941098647022418,0.10837701279187609,0,2023
2023-03-27,hadapsar,0,0.0,1.0,34.25,24.206547619047623,-1.371428571428572,51,52.714285714285715,-1.5714285714285714,33.6,17.3,0.0,11,12,1,1,0,0.9958270335100595,0.09126072172931188,0,2023
2023-03-28,hadapsar,0,0.0,1.0,38.204166666666666,26.22738095238095,2.020833333333333,50,52.0,-0.7142857142857143,34.0,15.6,0.0,12,12,1,1,0,0.9972495210773451,0.07411742515094437,0,2023
2023-03-29,hadapsar,0,0.0,1.0,39.87083333333333,29.002976190476186,2.775595238095238,48,51.142857142857146,-0.8571428571428571,35.7,20.9,0.0,13,12,1,1,0,0.998376906467142,0.056952196034039754,0,2023
2023-03-30,hadapsar,0,0.0,1.0,26.983333333333334,31.386309523809523,2.383333333333333,56,50.0,-1.1428571428571428,32.8,19.8,0.0,14,12,1,1,0,0.9992088560679753,0.03977011384605572,0,2023
2023-03-31,hadapsar,0,0.0,1.0,20.783333333333335,31.530357142857138,0.14404761904761948,61,49.714285714285715,-0.2857142857142857,31.4,20.6,0.0,15,12,1,1,0,0.9997451236925734,0.022576263041545485,0,2023
2023-04-01,hadapsar,0,0.0,1.0,27.129166666666666,30.961309523809526,-0.5690476190476187,51,51.142857142857146,1.4285714285714286,33.6,18.8,0.0,16,12,1,1,0,0.9999855506507186,0.005375731557583884,0,2023
2023-04-02,hadapsar,0,0.0,1.0,28.895833333333332,31.265476190476193,0.30416666666666664,56,51.57142857142857,0.42857142857142855,33.8,19.6,0.0,17,12,1,1,0,0.9999300657962057,-0.011826390691832589,0,2023
